value,chindex,chlabel,bini,binlabel,SubjID
-2.449,23,FC6,45,Hits_Minus_False_Alarms,S106
-1.170,24,FC2,45,Hits_Minus_False_Alarms,S106
-1.504,25,F4,45,Hits_Minus_False_Alarms,S106
-2.484,26,F8,45,Hits_Minus_False_Alarms,S106
-1.159,27,FP2,45,Hits_Minus_False_Alarms,S106
1.336,1,FP1,46,Hits_Minus_Misses,S106
2.092,2,Fz,46,Hits_Minus_Misses,S106
1.874,3,F3,46,Hits_Minus_Misses,S106
0.466,4,F7,46,Hits_Minus_Misses,S106
1.432,5,FC5,46,Hits_Minus_Misses,S106
2.599,6,FC1,46,Hits_Minus_Misses,S106
2.294,7,C3,46,Hits_Minus_Misses,S106
1.133,8,T7,46,Hits_Minus_Misses,S106
1.904,9,CP5,46,Hits_Minus_Misses,S106
2.703,10,CP1,46,Hits_Minus_Misses,S106
2.832,11,Pz,46,Hits_Minus_Misses,S106
2.588,12,P3,46,Hits_Minus_Misses,S106
1.060,13,P7,46,Hits_Minus_Misses,S106
2.290,14,O1,46,Hits_Minus_Misses,S106
1.525,15,O2,46,Hits_Minus_Misses,S106
2.105,16,P4,46,Hits_Minus_Misses,S106
-0.240,17,P8,46,Hits_Minus_Misses,S106
1.705,18,CP6,46,Hits_Minus_Misses,S106
2.772,19,CP2,46,Hits_Minus_Misses,S106
3.239,20,CZ,46,Hits_Minus_Misses,S106
2.744,21,C4,46,Hits_Minus_Misses,S106
0.808,22,T8,46,Hits_Minus_Misses,S106
1.458,23,FC6,46,Hits_Minus_Misses,S106
2.600,24,FC2,46,Hits_Minus_Misses,S106
1.136,25,F4,46,Hits_Minus_Misses,S106
0.573,26,F8,46,Hits_Minus_Misses,S106
0.867,27,FP2,46,Hits_Minus_Misses,S106
-3.695,1,FP1,47,Hits_Minus_Correct_Rejections,S106
-4.806,2,Fz,47,Hits_Minus_Correct_Rejections,S106
-4.537,3,F3,47,Hits_Minus_Correct_Rejections,S106
-3.589,4,F7,47,Hits_Minus_Correct_Rejections,S106
-3.668,5,FC5,47,Hits_Minus_Correct_Rejections,S106
-4.540,6,FC1,47,Hits_Minus_Correct_Rejections,S106
-3.873,7,C3,47,Hits_Minus_Correct_Rejections,S106
-2.117,8,T7,47,Hits_Minus_Correct_Rejections,S106
-2.497,9,CP5,47,Hits_Minus_Correct_Rejections,S106
-4.283,10,CP1,47,Hits_Minus_Correct_Rejections,S106
-4.466,11,Pz,47,Hits_Minus_Correct_Rejections,S106
-3.093,12,P3,47,Hits_Minus_Correct_Rejections,S106
-0.549,13,P7,47,Hits_Minus_Correct_Rejections,S106
-0.654,14,O1,47,Hits_Minus_Correct_Rejections,S106
-1.431,15,O2,47,Hits_Minus_Correct_Rejections,S106
-3.457,16,P4,47,Hits_Minus_Correct_Rejections,S106
-1.411,17,P8,47,Hits_Minus_Correct_Rejections,S106
-3.573,18,CP6,47,Hits_Minus_Correct_Rejections,S106
-4.501,19,CP2,47,Hits_Minus_Correct_Rejections,S106
-4.884,20,CZ,47,Hits_Minus_Correct_Rejections,S106
-3.960,21,C4,47,Hits_Minus_Correct_Rejections,S106
-2.501,22,T8,47,Hits_Minus_Correct_Rejections,S106
-3.760,23,FC6,47,Hits_Minus_Correct_Rejections,S106
-4.415,24,FC2,47,Hits_Minus_Correct_Rejections,S106
-4.586,25,F4,47,Hits_Minus_Correct_Rejections,S106
-4.226,26,F8,47,Hits_Minus_Correct_Rejections,S106
-4.319,27,FP2,47,Hits_Minus_Correct_Rejections,S106
-9.735,1,FP1,48,Old_1,S106
-9.300,2,Fz,48,Old_1,S106
-9.263,3,F3,48,Old_1,S106
-6.951,4,F7,48,Old_1,S106
-6.187,5,FC5,48,Old_1,S106
-9.081,6,FC1,48,Old_1,S106
-6.423,7,C3,48,Old_1,S106
-4.077,8,T7,48,Old_1,S106
-2.418,9,CP5,48,Old_1,S106
-5.246,10,CP1,48,Old_1,S106
-1.115,11,Pz,48,Old_1,S106
0.736,12,P3,48,Old_1,S106
1.680,13,P7,48,Old_1,S106
6.344,14,O1,48,Old_1,S106
8.476,15,O2,48,Old_1,S106
0.252,16,P4,48,Old_1,S106
1.999,17,P8,48,Old_1,S106
-4.143,18,CP6,48,Old_1,S106
-5.164,19,CP2,48,Old_1,S106
-8.786,20,CZ,48,Old_1,S106
-6.212,21,C4,48,Old_1,S106
-4.904,22,T8,48,Old_1,S106
-6.486,23,FC6,48,Old_1,S106
-7.893,24,FC2,48,Old_1,S106
-7.229,25,F4,48,Old_1,S106
-6.684,26,F8,48,Old_1,S106
-9.227,27,FP2,48,Old_1,S106
-4.407,1,FP1,49,New_1,S106
-1.495,2,Fz,49,New_1,S106
-1.436,3,F3,49,New_1,S106
-1.127,4,F7,49,New_1,S106
-0.269,5,FC5,49,New_1,S106
-1.005,6,FC1,49,New_1,S106
0.041,7,C3,49,New_1,S106
-0.758,8,T7,49,New_1,S106
0.768,9,CP5,49,New_1,S106
1.768,10,CP1,49,New_1,S106
5.236,11,Pz,49,New_1,S106
4.848,12,P3,49,New_1,S106
1.550,13,P7,49,New_1,S106
7.848,14,O1,49,New_1,S106
10.021,15,O2,49,New_1,S106
6.364,16,P4,49,New_1,S106
2.737,17,P8,49,New_1,S106
2.527,18,CP6,49,New_1,S106
3.883,19,CP2,49,New_1,S106
0.101,20,CZ,49,New_1,S106
1.749,21,C4,49,New_1,S106
-0.507,22,T8,49,New_1,S106
0.399,23,FC6,49,New_1,S106
0.164,24,FC2,49,New_1,S106
-0.545,25,F4,49,New_1,S106
-0.646,26,F8,49,New_1,S106
-3.091,27,FP2,49,New_1,S106
-6.975,1,FP1,50,Correct_Responses_1,S106
-5.682,2,Fz,50,Correct_Responses_1,S106
-5.577,3,F3,50,Correct_Responses_1,S106
-4.075,4,F7,50,Correct_Responses_1,S106
-3.711,5,FC5,50,Correct_Responses_1,S106
-4.902,6,FC1,50,Correct_Responses_1,S106
-3.269,7,C3,50,Correct_Responses_1,S106
-2.142,8,T7,50,Correct_Responses_1,S106
-0.982,9,CP5,50,Correct_Responses_1,S106
-2.263,10,CP1,50,Correct_Responses_1,S106
1.087,11,Pz,50,Correct_Responses_1,S106
2.074,12,P3,50,Correct_Responses_1,S106
1.361,13,P7,50,Correct_Responses_1,S106
6.297,14,O1,50,Correct_Responses_1,S106
7.711,15,O2,50,Correct_Responses_1,S106
2.155,16,P4,50,Correct_Responses_1,S106
1.050,17,P8,50,Correct_Responses_1,S106
-1.210,18,CP6,50,Correct_Responses_1,S106
-1.630,19,CP2,50,Correct_Responses_1,S106
-4.941,20,CZ,50,Correct_Responses_1,S106
-2.732,21,C4,50,Correct_Responses_1,S106
-2.238,22,T8,50,Correct_Responses_1,S106
-3.589,23,FC6,50,Correct_Responses_1,S106
-4.293,24,FC2,50,Correct_Responses_1,S106
-4.313,25,F4,50,Correct_Responses_1,S106
-4.241,26,F8,50,Correct_Responses_1,S106
-6.600,27,FP2,50,Correct_Responses_1,S106
-7.167,1,FP1,51,Incorrect_Responses_1,S106
-5.113,2,Fz,51,Incorrect_Responses_1,S106
-5.122,3,F3,51,Incorrect_Responses_1,S106
-4.003,4,F7,51,Incorrect_Responses_1,S106
-2.745,5,FC5,51,Incorrect_Responses_1,S106
-5.184,6,FC1,51,Incorrect_Responses_1,S106
-3.112,7,C3,51,Incorrect_Responses_1,S106
-2.692,8,T7,51,Incorrect_Responses_1,S106
-0.668,9,CP5,51,Incorrect_Responses_1,S106
-1.214,10,CP1,51,Incorrect_Responses_1,S106
3.034,11,Pz,51,Incorrect_Responses_1,S106
3.511,12,P3,51,Incorrect_Responses_1,S106
1.870,13,P7,51,Incorrect_Responses_1,S106
7.895,14,O1,51,Incorrect_Responses_1,S106
10.786,15,O2,51,Incorrect_Responses_1,S106
4.461,16,P4,51,Incorrect_Responses_1,S106
3.685,17,P8,51,Incorrect_Responses_1,S106
-0.406,18,CP6,51,Incorrect_Responses_1,S106
0.349,19,CP2,51,Incorrect_Responses_1,S106
-3.744,20,CZ,51,Incorrect_Responses_1,S106
-1.731,21,C4,51,Incorrect_Responses_1,S106
-3.173,22,T8,51,Incorrect_Responses_1,S106
-2.498,23,FC6,51,Incorrect_Responses_1,S106
-3.435,24,FC2,51,Incorrect_Responses_1,S106
-3.461,25,F4,51,Incorrect_Responses_1,S106
-3.089,26,F8,51,Incorrect_Responses_1,S106
-5.718,27,FP2,51,Incorrect_Responses_1,S106
-9.626,1,FP1,25,Hits_Shape_1,S107
-11.875,2,Fz,25,Hits_Shape_1,S107
-10.900,3,F3,25,Hits_Shape_1,S107
-10.451,4,F7,25,Hits_Shape_1,S107
-10.738,5,FC5,25,Hits_Shape_1,S107
-11.074,6,FC1,25,Hits_Shape_1,S107
-10.091,7,C3,25,Hits_Shape_1,S107
-7.952,8,T7,25,Hits_Shape_1,S107
-8.003,9,CP5,25,Hits_Shape_1,S107
-10.774,10,CP1,25,Hits_Shape_1,S107
-10.030,11,Pz,25,Hits_Shape_1,S107
-7.931,12,P3,25,Hits_Shape_1,S107
-1.665,13,P7,25,Hits_Shape_1,S107
-2.712,14,O1,25,Hits_Shape_1,S107
3.647,15,O2,25,Hits_Shape_1,S107
-5.704,16,P4,25,Hits_Shape_1,S107
3.570,17,P8,25,Hits_Shape_1,S107
-4.839,18,CP6,25,Hits_Shape_1,S107
-10.949,19,CP2,25,Hits_Shape_1,S107
-9.211,20,CZ,25,Hits_Shape_1,S107
-8.515,21,C4,25,Hits_Shape_1,S107
-3.245,22,T8,25,Hits_Shape_1,S107
-6.667,23,FC6,25,Hits_Shape_1,S107
-10.530,24,FC2,25,Hits_Shape_1,S107
-9.421,25,F4,25,Hits_Shape_1,S107
-4.651,26,F8,25,Hits_Shape_1,S107
-8.811,27,FP2,25,Hits_Shape_1,S107
-9.082,1,FP1,26,Misses_Shape_1,S107
-6.743,2,Fz,26,Misses_Shape_1,S107
-7.137,3,F3,26,Misses_Shape_1,S107
-11.146,4,F7,26,Misses_Shape_1,S107
-8.910,5,FC5,26,Misses_Shape_1,S107
-5.628,6,FC1,26,Misses_Shape_1,S107
-6.489,7,C3,26,Misses_Shape_1,S107
-8.074,8,T7,26,Misses_Shape_1,S107
-6.095,9,CP5,26,Misses_Shape_1,S107
-7.928,10,CP1,26,Misses_Shape_1,S107
-8.249,11,Pz,26,Misses_Shape_1,S107
-6.246,12,P3,26,Misses_Shape_1,S107
-0.794,13,P7,26,Misses_Shape_1,S107
-1.686,14,O1,26,Misses_Shape_1,S107
3.618,15,O2,26,Misses_Shape_1,S107
-4.518,16,P4,26,Misses_Shape_1,S107
3.271,17,P8,26,Misses_Shape_1,S107
-4.250,18,CP6,26,Misses_Shape_1,S107
-7.291,19,CP2,26,Misses_Shape_1,S107
-7.561,20,CZ,26,Misses_Shape_1,S107
-7.268,21,C4,26,Misses_Shape_1,S107
-3.153,22,T8,26,Misses_Shape_1,S107
-7.062,23,FC6,26,Misses_Shape_1,S107
-5.040,24,FC2,26,Misses_Shape_1,S107
-6.728,25,F4,26,Misses_Shape_1,S107
-7.553,26,F8,26,Misses_Shape_1,S107
-7.473,27,FP2,26,Misses_Shape_1,S107
-1.673,1,FP1,27,Correct_Rejections_Shape_1,S107
-0.270,2,Fz,27,Correct_Rejections_Shape_1,S107
-0.005,3,F3,27,Correct_Rejections_Shape_1,S107
-0.540,4,F7,27,Correct_Rejections_Shape_1,S107
-0.458,5,FC5,27,Correct_Rejections_Shape_1,S107
1.054,6,FC1,27,Correct_Rejections_Shape_1,S107
0.504,7,C3,27,Correct_Rejections_Shape_1,S107
-1.916,8,T7,27,Correct_Rejections_Shape_1,S107
-2.589,9,CP5,27,Correct_Rejections_Shape_1,S107
-0.086,10,CP1,27,Correct_Rejections_Shape_1,S107
-1.549,11,Pz,27,Correct_Rejections_Shape_1,S107
-1.164,12,P3,27,Correct_Rejections_Shape_1,S107
-2.413,13,P7,27,Correct_Rejections_Shape_1,S107
-1.529,14,O1,27,Correct_Rejections_Shape_1,S107
-4.240,15,O2,27,Correct_Rejections_Shape_1,S107
-4.723,16,P4,27,Correct_Rejections_Shape_1,S107
-3.518,17,P8,27,Correct_Rejections_Shape_1,S107
-4.687,18,CP6,27,Correct_Rejections_Shape_1,S107
-1.313,19,CP2,27,Correct_Rejections_Shape_1,S107
3.754,20,CZ,27,Correct_Rejections_Shape_1,S107
0.441,21,C4,27,Correct_Rejections_Shape_1,S107
-1.529,22,T8,27,Correct_Rejections_Shape_1,S107
-0.050,23,FC6,27,Correct_Rejections_Shape_1,S107
1.386,24,FC2,27,Correct_Rejections_Shape_1,S107
-1.310,25,F4,27,Correct_Rejections_Shape_1,S107
-1.318,26,F8,27,Correct_Rejections_Shape_1,S107
-2.058,27,FP2,27,Correct_Rejections_Shape_1,S107
2.593,1,FP1,28,False_Alarms_Shape_1,S107
7.043,2,Fz,28,False_Alarms_Shape_1,S107
7.162,3,F3,28,False_Alarms_Shape_1,S107
2.128,4,F7,28,False_Alarms_Shape_1,S107
4.466,5,FC5,28,False_Alarms_Shape_1,S107
8.669,6,FC1,28,False_Alarms_Shape_1,S107
7.159,7,C3,28,False_Alarms_Shape_1,S107
0.318,8,T7,28,False_Alarms_Shape_1,S107
3.674,9,CP5,28,False_Alarms_Shape_1,S107
7.449,10,CP1,28,False_Alarms_Shape_1,S107
4.748,11,Pz,28,False_Alarms_Shape_1,S107
6.077,12,P3,28,False_Alarms_Shape_1,S107
2.812,13,P7,28,False_Alarms_Shape_1,S107
4.231,14,O1,28,False_Alarms_Shape_1,S107
0.467,15,O2,28,False_Alarms_Shape_1,S107
2.060,16,P4,28,False_Alarms_Shape_1,S107
1.266,17,P8,28,False_Alarms_Shape_1,S107
0.530,18,CP6,28,False_Alarms_Shape_1,S107
6.394,19,CP2,28,False_Alarms_Shape_1,S107
9.165,20,CZ,28,False_Alarms_Shape_1,S107
6.050,21,C4,28,False_Alarms_Shape_1,S107
0.547,22,T8,28,False_Alarms_Shape_1,S107
4.142,23,FC6,28,False_Alarms_Shape_1,S107
9.557,24,FC2,28,False_Alarms_Shape_1,S107
4.876,25,F4,28,False_Alarms_Shape_1,S107
1.536,26,F8,28,False_Alarms_Shape_1,S107
2.511,27,FP2,28,False_Alarms_Shape_1,S107
-9.179,1,FP1,29,Hits_Shape_2,S107
-5.446,2,Fz,29,Hits_Shape_2,S107
-4.668,3,F3,29,Hits_Shape_2,S107
-6.341,4,F7,29,Hits_Shape_2,S107
-4.966,5,FC5,29,Hits_Shape_2,S107
-5.649,6,FC1,29,Hits_Shape_2,S107
-5.270,7,C3,29,Hits_Shape_2,S107
-4.196,8,T7,29,Hits_Shape_2,S107
-4.107,9,CP5,29,Hits_Shape_2,S107
-6.634,10,CP1,29,Hits_Shape_2,S107
-7.616,11,Pz,29,Hits_Shape_2,S107
-3.394,12,P3,29,Hits_Shape_2,S107
-0.745,13,P7,29,Hits_Shape_2,S107
-2.295,14,O1,29,Hits_Shape_2,S107
-1.901,15,O2,29,Hits_Shape_2,S107
-5.912,16,P4,29,Hits_Shape_2,S107
-1.752,17,P8,29,Hits_Shape_2,S107
-5.264,18,CP6,29,Hits_Shape_2,S107
-8.261,19,CP2,29,Hits_Shape_2,S107
-7.266,20,CZ,29,Hits_Shape_2,S107
-4.618,21,C4,29,Hits_Shape_2,S107
-2.963,22,T8,29,Hits_Shape_2,S107
-1.898,23,FC6,29,Hits_Shape_2,S107
-4.914,24,FC2,29,Hits_Shape_2,S107
-3.844,25,F4,29,Hits_Shape_2,S107
-5.272,26,F8,29,Hits_Shape_2,S107
-9.196,27,FP2,29,Hits_Shape_2,S107
-9.054,1,FP1,30,Misses_Shape_2,S107
-5.951,2,Fz,30,Misses_Shape_2,S107
-6.335,3,F3,30,Misses_Shape_2,S107
-9.734,4,F7,30,Misses_Shape_2,S107
-8.563,5,FC5,30,Misses_Shape_2,S107
-5.465,6,FC1,30,Misses_Shape_2,S107
-6.105,7,C3,30,Misses_Shape_2,S107
-8.752,8,T7,30,Misses_Shape_2,S107
-6.145,9,CP5,30,Misses_Shape_2,S107
-6.542,10,CP1,30,Misses_Shape_2,S107
-7.488,11,Pz,30,Misses_Shape_2,S107
-4.550,12,P3,30,Misses_Shape_2,S107
-2.743,13,P7,30,Misses_Shape_2,S107
-4.907,14,O1,30,Misses_Shape_2,S107
-2.539,15,O2,30,Misses_Shape_2,S107
-7.316,16,P4,30,Misses_Shape_2,S107
-2.080,17,P8,30,Misses_Shape_2,S107
-5.913,18,CP6,30,Misses_Shape_2,S107
-7.483,19,CP2,30,Misses_Shape_2,S107
-7.357,20,CZ,30,Misses_Shape_2,S107
-5.781,21,C4,30,Misses_Shape_2,S107
-4.543,22,T8,30,Misses_Shape_2,S107
-4.796,23,FC6,30,Misses_Shape_2,S107
-5.519,24,FC2,30,Misses_Shape_2,S107
-6.048,25,F4,30,Misses_Shape_2,S107
-4.340,26,F8,30,Misses_Shape_2,S107
-6.845,27,FP2,30,Misses_Shape_2,S107
-0.116,1,FP1,31,Correct_Rejections_Shape_2,S107
0.757,2,Fz,31,Correct_Rejections_Shape_2,S107
2.276,3,F3,31,Correct_Rejections_Shape_2,S107
-0.230,4,F7,31,Correct_Rejections_Shape_2,S107
0.849,5,FC5,31,Correct_Rejections_Shape_2,S107
1.317,6,FC1,31,Correct_Rejections_Shape_2,S107
1.586,7,C3,31,Correct_Rejections_Shape_2,S107
-2.401,8,T7,31,Correct_Rejections_Shape_2,S107
-0.787,9,CP5,31,Correct_Rejections_Shape_2,S107
-0.462,10,CP1,31,Correct_Rejections_Shape_2,S107
-2.613,11,Pz,31,Correct_Rejections_Shape_2,S107
-1.182,12,P3,31,Correct_Rejections_Shape_2,S107
-0.905,13,P7,31,Correct_Rejections_Shape_2,S107
-1.562,14,O1,31,Correct_Rejections_Shape_2,S107
-1.455,15,O2,31,Correct_Rejections_Shape_2,S107
-1.335,16,P4,31,Correct_Rejections_Shape_2,S107
0.862,17,P8,31,Correct_Rejections_Shape_2,S107
-0.144,18,CP6,31,Correct_Rejections_Shape_2,S107
-4.158,19,CP2,31,Correct_Rejections_Shape_2,S107
-1.370,20,CZ,31,Correct_Rejections_Shape_2,S107
2.549,21,C4,31,Correct_Rejections_Shape_2,S107
0.589,22,T8,31,Correct_Rejections_Shape_2,S107
3.030,23,FC6,31,Correct_Rejections_Shape_2,S107
0.303,24,FC2,31,Correct_Rejections_Shape_2,S107
2.187,25,F4,31,Correct_Rejections_Shape_2,S107
1.958,26,F8,31,Correct_Rejections_Shape_2,S107
-1.471,27,FP2,31,Correct_Rejections_Shape_2,S107
-2.918,1,FP1,32,False_Alarms_Shape_2,S107
-1.767,2,Fz,32,False_Alarms_Shape_2,S107
0.368,3,F3,32,False_Alarms_Shape_2,S107
-1.926,4,F7,32,False_Alarms_Shape_2,S107
-0.514,5,FC5,32,False_Alarms_Shape_2,S107
0.012,6,FC1,32,False_Alarms_Shape_2,S107
0.128,7,C3,32,False_Alarms_Shape_2,S107
-2.137,8,T7,32,False_Alarms_Shape_2,S107
-1.552,9,CP5,32,False_Alarms_Shape_2,S107
-0.594,10,CP1,32,False_Alarms_Shape_2,S107
-2.537,11,Pz,32,False_Alarms_Shape_2,S107
-0.582,12,P3,32,False_Alarms_Shape_2,S107
0.280,13,P7,32,False_Alarms_Shape_2,S107
-0.480,14,O1,32,False_Alarms_Shape_2,S107
-2.538,15,O2,32,False_Alarms_Shape_2,S107
-1.646,16,P4,32,False_Alarms_Shape_2,S107
1.100,17,P8,32,False_Alarms_Shape_2,S107
-1.219,18,CP6,32,False_Alarms_Shape_2,S107
-0.717,19,CP2,32,False_Alarms_Shape_2,S107
0.449,20,CZ,32,False_Alarms_Shape_2,S107
0.656,21,C4,32,False_Alarms_Shape_2,S107
-0.504,22,T8,32,False_Alarms_Shape_2,S107
0.896,23,FC6,32,False_Alarms_Shape_2,S107
0.549,24,FC2,32,False_Alarms_Shape_2,S107
-1.527,25,F4,32,False_Alarms_Shape_2,S107
-2.172,26,F8,32,False_Alarms_Shape_2,S107
-4.248,27,FP2,32,False_Alarms_Shape_2,S107
-4.479,1,FP1,33,Hits_Shape_3,S107
-2.444,2,Fz,33,Hits_Shape_3,S107
-0.506,3,F3,33,Hits_Shape_3,S107
-2.905,4,F7,33,Hits_Shape_3,S107
-1.759,5,FC5,33,Hits_Shape_3,S107
-1.951,6,FC1,33,Hits_Shape_3,S107
-1.759,7,C3,33,Hits_Shape_3,S107
-5.086,8,T7,33,Hits_Shape_3,S107
-3.008,9,CP5,33,Hits_Shape_3,S107
-3.038,10,CP1,33,Hits_Shape_3,S107
-4.283,11,Pz,33,Hits_Shape_3,S107
-2.519,12,P3,33,Hits_Shape_3,S107
-2.812,13,P7,33,Hits_Shape_3,S107
-3.095,14,O1,33,Hits_Shape_3,S107
-3.147,15,O2,33,Hits_Shape_3,S107
-3.503,16,P4,33,Hits_Shape_3,S107
-1.398,17,P8,33,Hits_Shape_3,S107
-2.974,18,CP6,33,Hits_Shape_3,S107
-2.634,19,CP2,33,Hits_Shape_3,S107
-4.703,20,CZ,33,Hits_Shape_3,S107
0.008,21,C4,33,Hits_Shape_3,S107
-0.664,22,T8,33,Hits_Shape_3,S107
0.724,23,FC6,33,Hits_Shape_3,S107
-1.328,24,FC2,33,Hits_Shape_3,S107
-1.347,25,F4,33,Hits_Shape_3,S107
-1.904,26,F8,33,Hits_Shape_3,S107
-5.146,27,FP2,33,Hits_Shape_3,S107
0.590,1,FP1,34,Misses_Shape_3,S107
0.733,2,Fz,34,Misses_Shape_3,S107
1.438,3,F3,34,Misses_Shape_3,S107
-1.700,4,F7,34,Misses_Shape_3,S107
-0.487,5,FC5,34,Misses_Shape_3,S107
0.995,6,FC1,34,Misses_Shape_3,S107
2.001,7,C3,34,Misses_Shape_3,S107
-2.230,8,T7,34,Misses_Shape_3,S107
-0.476,9,CP5,34,Misses_Shape_3,S107
2.472,10,CP1,34,Misses_Shape_3,S107
1.036,11,Pz,34,Misses_Shape_3,S107
3.261,12,P3,34,Misses_Shape_3,S107
-1.073,13,P7,34,Misses_Shape_3,S107
0.366,14,O1,34,Misses_Shape_3,S107
-0.506,15,O2,34,Misses_Shape_3,S107
-0.683,16,P4,34,Misses_Shape_3,S107
-2.690,17,P8,34,Misses_Shape_3,S107
-1.351,18,CP6,34,Misses_Shape_3,S107
0.023,19,CP2,34,Misses_Shape_3,S107
1.539,20,CZ,34,Misses_Shape_3,S107
2.031,21,C4,34,Misses_Shape_3,S107
-1.926,22,T8,34,Misses_Shape_3,S107
0.610,23,FC6,34,Misses_Shape_3,S107
0.906,24,FC2,34,Misses_Shape_3,S107
0.680,25,F4,34,Misses_Shape_3,S107
0.683,26,F8,34,Misses_Shape_3,S107
0.470,27,FP2,34,Misses_Shape_3,S107
-3.743,1,FP1,35,Correct_Rejections_Shape_3,S107
-2.670,2,Fz,35,Correct_Rejections_Shape_3,S107
0.212,3,F3,35,Correct_Rejections_Shape_3,S107
-1.456,4,F7,35,Correct_Rejections_Shape_3,S107
0.247,5,FC5,35,Correct_Rejections_Shape_3,S107
-0.358,6,FC1,35,Correct_Rejections_Shape_3,S107
1.428,7,C3,35,Correct_Rejections_Shape_3,S107
-1.478,8,T7,35,Correct_Rejections_Shape_3,S107
0.239,9,CP5,35,Correct_Rejections_Shape_3,S107
0.969,10,CP1,35,Correct_Rejections_Shape_3,S107
0.950,11,Pz,35,Correct_Rejections_Shape_3,S107
2.188,12,P3,35,Correct_Rejections_Shape_3,S107
0.876,13,P7,35,Correct_Rejections_Shape_3,S107
1.532,14,O1,35,Correct_Rejections_Shape_3,S107
-0.986,15,O2,35,Correct_Rejections_Shape_3,S107
-1.181,16,P4,35,Correct_Rejections_Shape_3,S107
-2.345,17,P8,35,Correct_Rejections_Shape_3,S107
-3.356,18,CP6,35,Correct_Rejections_Shape_3,S107
-0.667,19,CP2,35,Correct_Rejections_Shape_3,S107
-0.783,20,CZ,35,Correct_Rejections_Shape_3,S107
0.360,21,C4,35,Correct_Rejections_Shape_3,S107
-3.169,22,T8,35,Correct_Rejections_Shape_3,S107
-0.102,23,FC6,35,Correct_Rejections_Shape_3,S107
-3.120,24,FC2,35,Correct_Rejections_Shape_3,S107
-1.481,25,F4,35,Correct_Rejections_Shape_3,S107
-2.394,26,F8,35,Correct_Rejections_Shape_3,S107
-5.429,27,FP2,35,Correct_Rejections_Shape_3,S107
1.142,1,FP1,36,False_Alarms_Shape_3,S107
0.263,2,Fz,36,False_Alarms_Shape_3,S107
1.910,3,F3,36,False_Alarms_Shape_3,S107
0.947,4,F7,36,False_Alarms_Shape_3,S107
1.397,5,FC5,36,False_Alarms_Shape_3,S107
1.100,6,FC1,36,False_Alarms_Shape_3,S107
2.570,7,C3,36,False_Alarms_Shape_3,S107
-0.990,8,T7,36,False_Alarms_Shape_3,S107
0.409,9,CP5,36,False_Alarms_Shape_3,S107
3.726,10,CP1,36,False_Alarms_Shape_3,S107
2.529,11,Pz,36,False_Alarms_Shape_3,S107
3.362,12,P3,36,False_Alarms_Shape_3,S107
-1.175,13,P7,36,False_Alarms_Shape_3,S107
0.198,14,O1,36,False_Alarms_Shape_3,S107
-4.407,15,O2,36,False_Alarms_Shape_3,S107
0.439,16,P4,36,False_Alarms_Shape_3,S107
-1.955,17,P8,36,False_Alarms_Shape_3,S107
-0.316,18,CP6,36,False_Alarms_Shape_3,S107
3.101,19,CP2,36,False_Alarms_Shape_3,S107
2.444,20,CZ,36,False_Alarms_Shape_3,S107
3.158,21,C4,36,False_Alarms_Shape_3,S107
0.385,22,T8,36,False_Alarms_Shape_3,S107
2.711,23,FC6,36,False_Alarms_Shape_3,S107
1.518,24,FC2,36,False_Alarms_Shape_3,S107
1.374,25,F4,36,False_Alarms_Shape_3,S107
1.875,26,F8,36,False_Alarms_Shape_3,S107
1.143,27,FP2,36,False_Alarms_Shape_3,S107
-7.761,1,FP1,37,Hits,S107
-6.589,2,Fz,37,Hits,S107
-5.358,3,F3,37,Hits,S107
-6.566,4,F7,37,Hits,S107
-5.821,5,FC5,37,Hits,S107
-6.224,6,FC1,37,Hits,S107
-5.707,7,C3,37,Hits,S107
-5.745,8,T7,37,Hits,S107
-5.039,9,CP5,37,Hits,S107
-6.815,10,CP1,37,Hits,S107
-7.310,11,Pz,37,Hits,S107
-4.615,12,P3,37,Hits,S107
-1.741,13,P7,37,Hits,S107
-2.701,14,O1,37,Hits,S107
-0.467,15,O2,37,Hits,S107
-5.040,16,P4,37,Hits,S107
0.140,17,P8,37,Hits,S107
-4.359,18,CP6,37,Hits,S107
-7.281,19,CP2,37,Hits,S107
-7.060,20,CZ,37,Hits,S107
-4.375,21,C4,37,Hits,S107
-2.291,22,T8,37,Hits,S107
-2.614,23,FC6,37,Hits,S107
-5.591,24,FC2,37,Hits,S107
-4.870,25,F4,37,Hits,S107
-3.942,26,F8,37,Hits,S107
-7.718,27,FP2,37,Hits,S107
-5.849,1,FP1,38,Misses,S107
-3.987,2,Fz,38,Misses,S107
-4.011,3,F3,38,Misses,S107
-7.527,4,F7,38,Misses,S107
-5.987,5,FC5,38,Misses,S107
-3.366,6,FC1,38,Misses,S107
-3.531,7,C3,38,Misses,S107
-6.352,8,T7,38,Misses,S107
-4.239,9,CP5,38,Misses,S107
-3.999,10,CP1,38,Misses,S107
-4.901,11,Pz,38,Misses,S107
-2.512,12,P3,38,Misses,S107
-1.537,13,P7,38,Misses,S107
-2.076,14,O1,38,Misses,S107
0.191,15,O2,38,Misses,S107
-4.172,16,P4,38,Misses,S107
-0.500,17,P8,38,Misses,S107
-3.838,18,CP6,38,Misses,S107
-4.917,19,CP2,38,Misses,S107
-4.459,20,CZ,38,Misses,S107
-3.673,21,C4,38,Misses,S107
-3.208,22,T8,38,Misses,S107
