       value	     chindex	     chlabel	        bini	                     binlabel	         ERPset
       2.912	           3	          F3	          38	                       Misses	S106_vsl_dprime
       2.153	           4	          F7	          38	                       Misses	S106_vsl_dprime
       3.823	           5	         FC5	          38	                       Misses	S106_vsl_dprime
       2.571	           6	         FC1	          38	                       Misses	S106_vsl_dprime
       3.311	           7	          C3	          38	                       Misses	S106_vsl_dprime
       0.747	           8	          T7	          38	                       Misses	S106_vsl_dprime
       2.060	           9	         CP5	          38	                       Misses	S106_vsl_dprime
       1.591	          10	         CP1	          38	                       Misses	S106_vsl_dprime
       0.844	          11	          Pz	          38	                       Misses	S106_vsl_dprime
       2.419	          12	          P3	          38	                       Misses	S106_vsl_dprime
       3.053	          13	          P7	          38	                       Misses	S106_vsl_dprime
       2.831	          14	          O1	          38	                       Misses	S106_vsl_dprime
       3.468	          15	          O2	          38	                       Misses	S106_vsl_dprime
       2.555	          16	          P4	          38	                       Misses	S106_vsl_dprime
       0.692	          17	          P8	          38	                       Misses	S106_vsl_dprime
       0.590	          18	         CP6	          38	                       Misses	S106_vsl_dprime
       1.949	          19	         CP2	          38	                       Misses	S106_vsl_dprime
       1.360	          20	          CZ	          38	                       Misses	S106_vsl_dprime
       2.674	          21	          C4	          38	                       Misses	S106_vsl_dprime
      -1.141	          22	          T8	          38	                       Misses	S106_vsl_dprime
       0.887	          23	         FC6	          38	                       Misses	S106_vsl_dprime
       2.054	          24	         FC2	          38	                       Misses	S106_vsl_dprime
       1.430	          25	          F4	          38	                       Misses	S106_vsl_dprime
       0.156	          26	          F8	          38	                       Misses	S106_vsl_dprime
      -0.519	          27	         FP2	          38	                       Misses	S106_vsl_dprime
       2.242	           1	         FP1	          39	           Correct_Rejections	S106_vsl_dprime
       3.765	           2	          Fz	          39	           Correct_Rejections	S106_vsl_dprime
       5.461	           3	          F3	          39	           Correct_Rejections	S106_vsl_dprime
       3.841	           4	          F7	          39	           Correct_Rejections	S106_vsl_dprime
       5.686	           5	         FC5	          39	           Correct_Rejections	S106_vsl_dprime
       5.270	           6	         FC1	          39	           Correct_Rejections	S106_vsl_dprime
       6.107	           7	          C3	          39	           Correct_Rejections	S106_vsl_dprime
       2.721	           8	          T7	          39	           Correct_Rejections	S106_vsl_dprime
       4.699	           9	         CP5	          39	           Correct_Rejections	S106_vsl_dprime
       5.208	          10	         CP1	          39	           Correct_Rejections	S106_vsl_dprime
       4.817	          11	          Pz	          39	           Correct_Rejections	S106_vsl_dprime
       5.714	          12	          P3	          39	           Correct_Rejections	S106_vsl_dprime
       4.807	          13	          P7	          39	           Correct_Rejections	S106_vsl_dprime
       5.035	          14	          O1	          39	           Correct_Rejections	S106_vsl_dprime
       6.761	          15	          O2	          39	           Correct_Rejections	S106_vsl_dprime
       6.240	          16	          P4	          39	           Correct_Rejections	S106_vsl_dprime
       3.059	          17	          P8	          39	           Correct_Rejections	S106_vsl_dprime
       4.497	          18	         CP6	          39	           Correct_Rejections	S106_vsl_dprime
       6.151	          19	         CP2	          39	           Correct_Rejections	S106_vsl_dprime
       5.187	          20	          CZ	          39	           Correct_Rejections	S106_vsl_dprime
       6.022	          21	          C4	          39	           Correct_Rejections	S106_vsl_dprime
       0.876	          22	          T8	          39	           Correct_Rejections	S106_vsl_dprime
       3.378	          23	         FC6	          39	           Correct_Rejections	S106_vsl_dprime
       4.826	          24	         FC2	          39	           Correct_Rejections	S106_vsl_dprime
       3.094	          25	          F4	          39	           Correct_Rejections	S106_vsl_dprime
       2.769	          26	          F8	          39	           Correct_Rejections	S106_vsl_dprime
       1.558	          27	         FP2	          39	           Correct_Rejections	S106_vsl_dprime
      -6.626	           1	         FP1	          40	                 False_Alarms	S106_vsl_dprime
      -1.246	           2	          Fz	          40	                 False_Alarms	S106_vsl_dprime
      -0.509	           3	          F3	          40	                 False_Alarms	S106_vsl_dprime
      -0.751	           4	          F7	          40	                 False_Alarms	S106_vsl_dprime
      -0.156	           5	         FC5	          40	                 False_Alarms	S106_vsl_dprime
      -1.077	           6	         FC1	          40	                 False_Alarms	S106_vsl_dprime
      -1.557	           7	          C3	          40	                 False_Alarms	S106_vsl_dprime
      -2.301	           8	          T7	          40	                 False_Alarms	S106_vsl_dprime
      -0.948	           9	         CP5	          40	                 False_Alarms	S106_vsl_dprime
      -1.963	          10	         CP1	          40	                 False_Alarms	S106_vsl_dprime
      -1.894	          11	          Pz	          40	                 False_Alarms	S106_vsl_dprime
       0.208	          12	          P3	          40	                 False_Alarms	S106_vsl_dprime
       0.886	          13	          P7	          40	                 False_Alarms	S106_vsl_dprime
       2.506	          14	          O1	          40	                 False_Alarms	S106_vsl_dprime
       2.817	          15	          O2	          40	                 False_Alarms	S106_vsl_dprime
       1.518	          16	          P4	          40	                 False_Alarms	S106_vsl_dprime
       0.303	          17	          P8	          40	                 False_Alarms	S106_vsl_dprime
       0.726	          18	         CP6	          40	                 False_Alarms	S106_vsl_dprime
      -0.007	          19	         CP2	          40	                 False_Alarms	S106_vsl_dprime
      -1.782	          20	          CZ	          40	                 False_Alarms	S106_vsl_dprime
       0.520	          21	          C4	          40	                 False_Alarms	S106_vsl_dprime
      -0.086	          22	          T8	          40	                 False_Alarms	S106_vsl_dprime
      -0.392	          23	         FC6	          40	                 False_Alarms	S106_vsl_dprime
      -0.975	          24	         FC2	          40	                 False_Alarms	S106_vsl_dprime
      -2.824	          25	          F4	          40	                 False_Alarms	S106_vsl_dprime
      -0.446	          26	          F8	          40	                 False_Alarms	S106_vsl_dprime
      -4.186	          27	         FP2	          40	                 False_Alarms	S106_vsl_dprime
      -1.101	           1	         FP1	          41	                          Old	S106_vsl_dprime
       1.061	           2	          Fz	          41	                          Old	S106_vsl_dprime
       2.146	           3	          F3	          41	                          Old	S106_vsl_dprime
       1.036	           4	          F7	          41	                          Old	S106_vsl_dprime
       2.762	           5	         FC5	          41	                          Old	S106_vsl_dprime
       2.331	           6	         FC1	          41	                          Old	S106_vsl_dprime
       2.877	           7	          C3	          41	                          Old	S106_vsl_dprime
       0.371	           8	          T7	          41	                          Old	S106_vsl_dprime
       1.923	           9	         CP5	          41	                          Old	S106_vsl_dprime
       2.179	          10	         CP1	          41	                          Old	S106_vsl_dprime
       1.686	          11	          Pz	          41	                          Old	S106_vsl_dprime
       2.831	          12	          P3	          41	                          Old	S106_vsl_dprime
       2.879	          13	          P7	          41	                          Old	S106_vsl_dprime
       3.628	          14	          O1	          41	                          Old	S106_vsl_dprime
       4.269	          15	          O2	          41	                          Old	S106_vsl_dprime
       2.969	          16	          P4	          41	                          Old	S106_vsl_dprime
       0.879	          17	          P8	          41	                          Old	S106_vsl_dprime
       0.818	          18	         CP6	          41	                          Old	S106_vsl_dprime
       2.518	          19	         CP2	          41	                          Old	S106_vsl_dprime
       1.915	          20	          CZ	          41	                          Old	S106_vsl_dprime
       2.693	          21	          C4	          41	                          Old	S106_vsl_dprime
      -1.357	          22	          T8	          41	                          Old	S106_vsl_dprime
       0.239	          23	         FC6	          41	                          Old	S106_vsl_dprime
       1.830	          24	         FC2	          41	                          Old	S106_vsl_dprime
      -0.160	          25	          F4	          41	                          Old	S106_vsl_dprime
      -0.803	          26	          F8	          41	                          Old	S106_vsl_dprime
      -1.470	          27	         FP2	          41	                          Old	S106_vsl_dprime
