       value	     chindex	     chlabel	        bini	                     binlabel	         ERPset
       5.607	           5	         FC5	          38	                       Misses	S106_vsl_dprime
       8.186	           6	         FC1	          38	                       Misses	S106_vsl_dprime
       9.274	           7	          C3	          38	                       Misses	S106_vsl_dprime
       4.796	           8	          T7	          38	                       Misses	S106_vsl_dprime
       8.086	           9	         CP5	          38	                       Misses	S106_vsl_dprime
       9.632	          10	         CP1	          38	                       Misses	S106_vsl_dprime
       7.689	          11	          Pz	          38	                       Misses	S106_vsl_dprime
       9.289	          12	          P3	          38	                       Misses	S106_vsl_dprime
       7.821	          13	          P7	          38	                       Misses	S106_vsl_dprime
       6.697	          14	          O1	          38	                       Misses	S106_vsl_dprime
       5.795	          15	          O2	          38	                       Misses	S106_vsl_dprime
       7.239	          16	          P4	          38	                       Misses	S106_vsl_dprime
       4.172	          17	          P8	          38	                       Misses	S106_vsl_dprime
       4.787	          18	         CP6	          38	                       Misses	S106_vsl_dprime
       8.308	          19	         CP2	          38	                       Misses	S106_vsl_dprime
       8.838	          20	          CZ	          38	                       Misses	S106_vsl_dprime
       8.710	          21	          C4	          38	                       Misses	S106_vsl_dprime
       0.713	          22	          T8	          38	                       Misses	S106_vsl_dprime
       3.441	          23	         FC6	          38	                       Misses	S106_vsl_dprime
       6.896	          24	         FC2	          38	                       Misses	S106_vsl_dprime
       5.938	          25	          F4	          38	                       Misses	S106_vsl_dprime
       1.711	          26	          F8	          38	                       Misses	S106_vsl_dprime
       2.839	          27	         FP2	          38	                       Misses	S106_vsl_dprime
       4.423	           1	         FP1	          39	           Correct_Rejections	S106_vsl_dprime
       8.168	           2	          Fz	          39	           Correct_Rejections	S106_vsl_dprime
       7.363	           3	          F3	          39	           Correct_Rejections	S106_vsl_dprime
       3.592	           4	          F7	          39	           Correct_Rejections	S106_vsl_dprime
       7.049	           5	         FC5	          39	           Correct_Rejections	S106_vsl_dprime
      10.170	           6	         FC1	          39	           Correct_Rejections	S106_vsl_dprime
      11.588	           7	          C3	          39	           Correct_Rejections	S106_vsl_dprime
       5.899	           8	          T7	          39	           Correct_Rejections	S106_vsl_dprime
      10.090	           9	         CP5	          39	           Correct_Rejections	S106_vsl_dprime
      12.415	          10	         CP1	          39	           Correct_Rejections	S106_vsl_dprime
      10.481	          11	          Pz	          39	           Correct_Rejections	S106_vsl_dprime
      10.989	          12	          P3	          39	           Correct_Rejections	S106_vsl_dprime
       6.808	          13	          P7	          39	           Correct_Rejections	S106_vsl_dprime
       6.190	          14	          O1	          39	           Correct_Rejections	S106_vsl_dprime
       7.917	          15	          O2	          39	           Correct_Rejections	S106_vsl_dprime
      11.866	          16	          P4	          39	           Correct_Rejections	S106_vsl_dprime
       7.456	          17	          P8	          39	           Correct_Rejections	S106_vsl_dprime
      10.005	          18	         CP6	          39	           Correct_Rejections	S106_vsl_dprime
      12.436	          19	         CP2	          39	           Correct_Rejections	S106_vsl_dprime
      11.137	          20	          CZ	          39	           Correct_Rejections	S106_vsl_dprime
      10.766	          21	          C4	          39	           Correct_Rejections	S106_vsl_dprime
       3.397	          22	          T8	          39	           Correct_Rejections	S106_vsl_dprime
       5.923	          23	         FC6	          39	           Correct_Rejections	S106_vsl_dprime
       9.892	          24	         FC2	          39	           Correct_Rejections	S106_vsl_dprime
       6.367	          25	          F4	          39	           Correct_Rejections	S106_vsl_dprime
       3.843	          26	          F8	          39	           Correct_Rejections	S106_vsl_dprime
       3.683	          27	         FP2	          39	           Correct_Rejections	S106_vsl_dprime
      -6.043	           1	         FP1	          40	                 False_Alarms	S106_vsl_dprime
       7.059	           2	          Fz	          40	                 False_Alarms	S106_vsl_dprime
       6.022	           3	          F3	          40	                 False_Alarms	S106_vsl_dprime
       0.992	           4	          F7	          40	                 False_Alarms	S106_vsl_dprime
       5.651	           5	         FC5	          40	                 False_Alarms	S106_vsl_dprime
       9.276	           6	         FC1	          40	                 False_Alarms	S106_vsl_dprime
       8.876	           7	          C3	          40	                 False_Alarms	S106_vsl_dprime
       3.292	           8	          T7	          40	                 False_Alarms	S106_vsl_dprime
       6.646	           9	         CP5	          40	                 False_Alarms	S106_vsl_dprime
       8.412	          10	         CP1	          40	                 False_Alarms	S106_vsl_dprime
       7.109	          11	          Pz	          40	                 False_Alarms	S106_vsl_dprime
       7.831	          12	          P3	          40	                 False_Alarms	S106_vsl_dprime
       3.610	          13	          P7	          40	                 False_Alarms	S106_vsl_dprime
       4.498	          14	          O1	          40	                 False_Alarms	S106_vsl_dprime
       5.186	          15	          O2	          40	                 False_Alarms	S106_vsl_dprime
       8.305	          16	          P4	          40	                 False_Alarms	S106_vsl_dprime
       4.201	          17	          P8	          40	                 False_Alarms	S106_vsl_dprime
       6.167	          18	         CP6	          40	                 False_Alarms	S106_vsl_dprime
       9.405	          19	         CP2	          40	                 False_Alarms	S106_vsl_dprime
       8.242	          20	          CZ	          40	                 False_Alarms	S106_vsl_dprime
       7.148	          21	          C4	          40	                 False_Alarms	S106_vsl_dprime
       0.890	          22	          T8	          40	                 False_Alarms	S106_vsl_dprime
       2.566	          23	         FC6	          40	                 False_Alarms	S106_vsl_dprime
       7.248	          24	         FC2	          40	                 False_Alarms	S106_vsl_dprime
       2.412	          25	          F4	          40	                 False_Alarms	S106_vsl_dprime
      -0.250	          26	          F8	          40	                 False_Alarms	S106_vsl_dprime
      -1.024	          27	         FP2	          40	                 False_Alarms	S106_vsl_dprime
      -0.176	           1	         FP1	          41	                          Old	S106_vsl_dprime
       3.619	           2	          Fz	          41	                          Old	S106_vsl_dprime
       3.214	           3	          F3	          41	                          Old	S106_vsl_dprime
       0.133	           4	          F7	          41	                          Old	S106_vsl_dprime
       3.471	           5	         FC5	          41	                          Old	S106_vsl_dprime
       6.307	           6	         FC1	          41	                          Old	S106_vsl_dprime
       7.887	           7	          C3	          41	                          Old	S106_vsl_dprime
       3.410	           8	          T7	          41	                          Old	S106_vsl_dprime
       7.238	           9	         CP5	          41	                          Old	S106_vsl_dprime
       9.014	          10	         CP1	          41	                          Old	S106_vsl_dprime
       7.821	          11	          Pz	          41	                          Old	S106_vsl_dprime
       8.646	          12	          P3	          41	                          Old	S106_vsl_dprime
       6.597	          13	          P7	          41	                          Old	S106_vsl_dprime
       6.352	          14	          O1	          41	                          Old	S106_vsl_dprime
       6.023	          15	          O2	          41	                          Old	S106_vsl_dprime
       7.669	          16	          P4	          41	                          Old	S106_vsl_dprime
       4.667	          17	          P8	          41	                          Old	S106_vsl_dprime
       5.000	          18	         CP6	          41	                          Old	S106_vsl_dprime
       8.295	          19	         CP2	          41	                          Old	S106_vsl_dprime
       7.683	          20	          CZ	          41	                          Old	S106_vsl_dprime
       7.506	          21	          C4	          41	                          Old	S106_vsl_dprime
       0.133	          22	          T8	          41	                          Old	S106_vsl_dprime
       2.005	          23	         FC6	          41	                          Old	S106_vsl_dprime
       5.289	          24	         FC2	          41	                          Old	S106_vsl_dprime
       2.594	          25	          F4	          41	                          Old	S106_vsl_dprime
      -0.357	          26	          F8	          41	                          Old	S106_vsl_dprime
       0.542	          27	         FP2	          41	                          Old	S106_vsl_dprime
