mlabel,value,chindex,chlabel,bini,binlabel,SubjID
n400,-3.385,18,CP6,6,nonword_large_simple,S104_erp
n400,-1.250,19,CP2,6,nonword_large_simple,S104_erp
n400,-3.707,20,CZ,6,nonword_large_simple,S104_erp
n400,-3.473,21,C4,6,nonword_large_simple,S104_erp
n400,-3.171,22,T8,6,nonword_large_simple,S104_erp
n400,-4.043,23,FC6,6,nonword_large_simple,S104_erp
n400,-4.446,24,FC2,6,nonword_large_simple,S104_erp
n400,-4.868,25,F4,6,nonword_large_simple,S104_erp
n400,-3.138,26,F8,6,nonword_large_simple,S104_erp
n400,-5.572,1,FP1,1,Critical_word_small_family,S105_erp
n400,-9.162,2,Fz,1,Critical_word_small_family,S105_erp
n400,-8.839,3,F3,1,Critical_word_small_family,S105_erp
n400,-7.732,4,F7,1,Critical_word_small_family,S105_erp
n400,-7.221,5,FC5,1,Critical_word_small_family,S105_erp
n400,-8.573,6,FC1,1,Critical_word_small_family,S105_erp
n400,-6.409,7,C3,1,Critical_word_small_family,S105_erp
n400,-6.555,8,T7,1,Critical_word_small_family,S105_erp
n400,-4.422,9,CP5,1,Critical_word_small_family,S105_erp
n400,-0.401,10,CP1,1,Critical_word_small_family,S105_erp
n400,6.150,11,Pz,1,Critical_word_small_family,S105_erp
n400,5.120,12,P3,1,Critical_word_small_family,S105_erp
n400,4.872,13,P7,1,Critical_word_small_family,S105_erp
n400,14.417,14,O1,1,Critical_word_small_family,S105_erp
n400,5.670,15,O2,1,Critical_word_small_family,S105_erp
n400,8.123,16,P4,1,Critical_word_small_family,S105_erp
n400,10.196,17,P8,1,Critical_word_small_family,S105_erp
n400,4.544,18,CP6,1,Critical_word_small_family,S105_erp
n400,4.006,19,CP2,1,Critical_word_small_family,S105_erp
n400,-3.007,20,CZ,1,Critical_word_small_family,S105_erp
n400,-0.906,21,C4,1,Critical_word_small_family,S105_erp
n400,0.027,22,T8,1,Critical_word_small_family,S105_erp
n400,-3.047,23,FC6,1,Critical_word_small_family,S105_erp
n400,-5.506,24,FC2,1,Critical_word_small_family,S105_erp
n400,-4.795,25,F4,1,Critical_word_small_family,S105_erp
n400,-4.293,26,F8,1,Critical_word_small_family,S105_erp
n400,-2.008,1,FP1,2,Critical_word_large_family,S105_erp
n400,-3.528,2,Fz,2,Critical_word_large_family,S105_erp
n400,-5.606,3,F3,2,Critical_word_large_family,S105_erp
n400,-5.095,4,F7,2,Critical_word_large_family,S105_erp
n400,-4.421,5,FC5,2,Critical_word_large_family,S105_erp
n400,-3.254,6,FC1,2,Critical_word_large_family,S105_erp
n400,-1.726,7,C3,2,Critical_word_large_family,S105_erp
n400,-4.014,8,T7,2,Critical_word_large_family,S105_erp
n400,0.517,9,CP5,2,Critical_word_large_family,S105_erp
n400,5.758,10,CP1,2,Critical_word_large_family,S105_erp
n400,11.132,11,Pz,2,Critical_word_large_family,S105_erp
n400,10.241,12,P3,2,Critical_word_large_family,S105_erp
n400,8.401,13,P7,2,Critical_word_large_family,S105_erp
n400,18.228,14,O1,2,Critical_word_large_family,S105_erp
n400,8.610,15,O2,2,Critical_word_large_family,S105_erp
n400,12.288,16,P4,2,Critical_word_large_family,S105_erp
n400,11.218,17,P8,2,Critical_word_large_family,S105_erp
n400,7.755,18,CP6,2,Critical_word_large_family,S105_erp
n400,9.048,19,CP2,2,Critical_word_large_family,S105_erp
n400,2.522,20,CZ,2,Critical_word_large_family,S105_erp
n400,4.662,21,C4,2,Critical_word_large_family,S105_erp
n400,1.700,22,T8,2,Critical_word_large_family,S105_erp
n400,1.133,23,FC6,2,Critical_word_large_family,S105_erp
n400,0.945,24,FC2,2,Critical_word_large_family,S105_erp
n400,1.031,25,F4,2,Critical_word_large_family,S105_erp
n400,-0.420,26,F8,2,Critical_word_large_family,S105_erp
n400,-8.558,1,FP1,3,nonword_small_complex,S105_erp
n400,-12.076,2,Fz,3,nonword_small_complex,S105_erp
n400,-11.637,3,F3,3,nonword_small_complex,S105_erp
n400,-8.569,4,F7,3,nonword_small_complex,S105_erp
n400,-8.675,5,FC5,3,nonword_small_complex,S105_erp
n400,-9.742,6,FC1,3,nonword_small_complex,S105_erp
n400,-6.070,7,C3,3,nonword_small_complex,S105_erp
n400,-6.719,8,T7,3,nonword_small_complex,S105_erp
n400,-2.101,9,CP5,3,nonword_small_complex,S105_erp
n400,1.953,10,CP1,3,nonword_small_complex,S105_erp
n400,11.423,11,Pz,3,nonword_small_complex,S105_erp
n400,10.693,12,P3,3,nonword_small_complex,S105_erp
n400,8.889,13,P7,3,nonword_small_complex,S105_erp
n400,20.267,14,O1,3,nonword_small_complex,S105_erp
n400,10.299,15,O2,3,nonword_small_complex,S105_erp
n400,12.906,16,P4,3,nonword_small_complex,S105_erp
n400,12.715,17,P8,3,nonword_small_complex,S105_erp
n400,5.548,18,CP6,3,nonword_small_complex,S105_erp
n400,5.631,19,CP2,3,nonword_small_complex,S105_erp
n400,-3.010,20,CZ,3,nonword_small_complex,S105_erp
n400,-0.658,21,C4,3,nonword_small_complex,S105_erp
n400,-0.237,22,T8,3,nonword_small_complex,S105_erp
n400,-4.098,23,FC6,3,nonword_small_complex,S105_erp
n400,-6.405,24,FC2,3,nonword_small_complex,S105_erp
n400,-6.407,25,F4,3,nonword_small_complex,S105_erp
n400,-6.025,26,F8,3,nonword_small_complex,S105_erp
n400,-14.764,1,FP1,4,nonword_large_complex,S105_erp
n400,-14.502,2,Fz,4,nonword_large_complex,S105_erp
n400,-14.226,3,F3,4,nonword_large_complex,S105_erp
n400,-12.192,4,F7,4,nonword_large_complex,S105_erp
n400,-10.253,5,FC5,4,nonword_large_complex,S105_erp
n400,-13.274,6,FC1,4,nonword_large_complex,S105_erp
n400,-8.376,7,C3,4,nonword_large_complex,S105_erp
n400,-7.921,8,T7,4,nonword_large_complex,S105_erp
n400,-3.442,9,CP5,4,nonword_large_complex,S105_erp
n400,-0.777,10,CP1,4,nonword_large_complex,S105_erp
n400,5.820,11,Pz,4,nonword_large_complex,S105_erp
n400,7.471,12,P3,4,nonword_large_complex,S105_erp
n400,7.233,13,P7,4,nonword_large_complex,S105_erp
n400,16.877,14,O1,4,nonword_large_complex,S105_erp
n400,5.236,15,O2,4,nonword_large_complex,S105_erp
n400,7.389,16,P4,4,nonword_large_complex,S105_erp
n400,10.066,17,P8,4,nonword_large_complex,S105_erp
n400,3.199,18,CP6,4,nonword_large_complex,S105_erp
n400,1.162,19,CP2,4,nonword_large_complex,S105_erp
n400,-8.434,20,CZ,4,nonword_large_complex,S105_erp
n400,-3.898,21,C4,4,nonword_large_complex,S105_erp
n400,-1.666,22,T8,4,nonword_large_complex,S105_erp
n400,-5.685,23,FC6,4,nonword_large_complex,S105_erp
n400,-9.579,24,FC2,4,nonword_large_complex,S105_erp
n400,-7.562,25,F4,4,nonword_large_complex,S105_erp
n400,-7.165,26,F8,4,nonword_large_complex,S105_erp
n400,-9.258,1,FP1,5,nonword_small_simple,S105_erp
n400,-10.362,2,Fz,5,nonword_small_simple,S105_erp
n400,-11.321,3,F3,5,nonword_small_simple,S105_erp
n400,-5.491,4,F7,5,nonword_small_simple,S105_erp
n400,-7.162,5,FC5,5,nonword_small_simple,S105_erp
n400,-9.190,6,FC1,5,nonword_small_simple,S105_erp
n400,-6.794,7,C3,5,nonword_small_simple,S105_erp
n400,-7.164,8,T7,5,nonword_small_simple,S105_erp
n400,-3.392,9,CP5,5,nonword_small_simple,S105_erp
n400,2.330,10,CP1,5,nonword_small_simple,S105_erp
n400,10.996,11,Pz,5,nonword_small_simple,S105_erp
n400,7.541,12,P3,5,nonword_small_simple,S105_erp
n400,6.044,13,P7,5,nonword_small_simple,S105_erp
n400,16.631,14,O1,5,nonword_small_simple,S105_erp
n400,7.708,15,O2,5,nonword_small_simple,S105_erp
n400,13.277,16,P4,5,nonword_small_simple,S105_erp
n400,10.792,17,P8,5,nonword_small_simple,S105_erp
n400,6.664,18,CP6,5,nonword_small_simple,S105_erp
n400,8.171,19,CP2,5,nonword_small_simple,S105_erp
n400,-1.735,20,CZ,5,nonword_small_simple,S105_erp
n400,1.137,21,C4,5,nonword_small_simple,S105_erp
n400,0.379,22,T8,5,nonword_small_simple,S105_erp
n400,-2.411,23,FC6,5,nonword_small_simple,S105_erp
n400,-4.845,24,FC2,5,nonword_small_simple,S105_erp
n400,-3.749,25,F4,5,nonword_small_simple,S105_erp
n400,-3.892,26,F8,5,nonword_small_simple,S105_erp
n400,-6.563,1,FP1,6,nonword_large_simple,S105_erp
n400,-9.923,2,Fz,6,nonword_large_simple,S105_erp
n400,-10.436,3,F3,6,nonword_large_simple,S105_erp
n400,-8.532,4,F7,6,nonword_large_simple,S105_erp
n400,-8.082,5,FC5,6,nonword_large_simple,S105_erp
n400,-9.536,6,FC1,6,nonword_large_simple,S105_erp
n400,-5.923,7,C3,6,nonword_large_simple,S105_erp
n400,-6.592,8,T7,6,nonword_large_simple,S105_erp
n400,-1.780,9,CP5,6,nonword_large_simple,S105_erp
n400,2.070,10,CP1,6,nonword_large_simple,S105_erp
n400,9.465,11,Pz,6,nonword_large_simple,S105_erp
n400,9.840,12,P3,6,nonword_large_simple,S105_erp
n400,8.370,13,P7,6,nonword_large_simple,S105_erp
n400,18.819,14,O1,6,nonword_large_simple,S105_erp
n400,9.789,15,O2,6,nonword_large_simple,S105_erp
n400,12.045,16,P4,6,nonword_large_simple,S105_erp
n400,12.709,17,P8,6,nonword_large_simple,S105_erp
n400,6.559,18,CP6,6,nonword_large_simple,S105_erp
n400,5.622,19,CP2,6,nonword_large_simple,S105_erp
n400,-3.126,20,CZ,6,nonword_large_simple,S105_erp
n400,-0.068,21,C4,6,nonword_large_simple,S105_erp
n400,-0.078,22,T8,6,nonword_large_simple,S105_erp
n400,-3.691,23,FC6,6,nonword_large_simple,S105_erp
n400,-5.951,24,FC2,6,nonword_large_simple,S105_erp
n400,-4.725,25,F4,6,nonword_large_simple,S105_erp
n400,-4.052,26,F8,6,nonword_large_simple,S105_erp
n400,-0.157,1,FP1,1,Critical_word_small_family,S106_erp
n400,2.203,2,Fz,1,Critical_word_small_family,S106_erp
n400,2.971,3,F3,1,Critical_word_small_family,S106_erp
n400,3.362,4,F7,1,Critical_word_small_family,S106_erp
n400,2.855,5,FC5,1,Critical_word_small_family,S106_erp
n400,1.768,6,FC1,1,Critical_word_small_family,S106_erp
n400,1.492,7,C3,1,Critical_word_small_family,S106_erp
n400,2.752,8,T7,1,Critical_word_small_family,S106_erp
n400,3.447,9,CP5,1,Critical_word_small_family,S106_erp
n400,1.364,10,CP1,1,Critical_word_small_family,S106_erp
n400,0.551,11,Pz,1,Critical_word_small_family,S106_erp
n400,2.418,12,P3,1,Critical_word_small_family,S106_erp
n400,3.422,13,P7,1,Critical_word_small_family,S106_erp
n400,-1.756,14,O1,1,Critical_word_small_family,S106_erp
n400,1.012,15,O2,1,Critical_word_small_family,S106_erp
n400,1.380,16,P4,1,Critical_word_small_family,S106_erp
n400,2.644,17,P8,1,Critical_word_small_family,S106_erp
n400,-0.678,18,CP6,1,Critical_word_small_family,S106_erp
n400,1.006,19,CP2,1,Critical_word_small_family,S106_erp
n400,1.855,20,CZ,1,Critical_word_small_family,S106_erp
n400,-0.155,21,C4,1,Critical_word_small_family,S106_erp
n400,-2.908,22,T8,1,Critical_word_small_family,S106_erp
n400,-0.590,23,FC6,1,Critical_word_small_family,S106_erp
n400,1.331,24,FC2,1,Critical_word_small_family,S106_erp
n400,0.950,25,F4,1,Critical_word_small_family,S106_erp
n400,-0.497,26,F8,1,Critical_word_small_family,S106_erp
n400,6.063,1,FP1,2,Critical_word_large_family,S106_erp
n400,5.875,2,Fz,2,Critical_word_large_family,S106_erp
n400,7.007,3,F3,2,Critical_word_large_family,S106_erp
n400,5.146,4,F7,2,Critical_word_large_family,S106_erp
n400,5.816,5,FC5,2,Critical_word_large_family,S106_erp
n400,5.929,6,FC1,2,Critical_word_large_family,S106_erp
n400,4.815,7,C3,2,Critical_word_large_family,S106_erp
n400,2.860,8,T7,2,Critical_word_large_family,S106_erp
n400,5.489,9,CP5,2,Critical_word_large_family,S106_erp
n400,5.272,10,CP1,2,Critical_word_large_family,S106_erp
n400,4.787,11,Pz,2,Critical_word_large_family,S106_erp
n400,5.942,12,P3,2,Critical_word_large_family,S106_erp
n400,5.661,13,P7,2,Critical_word_large_family,S106_erp
n400,0.804,14,O1,2,Critical_word_large_family,S106_erp
n400,5.424,15,O2,2,Critical_word_large_family,S106_erp
n400,6.457,16,P4,2,Critical_word_large_family,S106_erp
n400,5.315,17,P8,2,Critical_word_large_family,S106_erp
n400,3.384,18,CP6,2,Critical_word_large_family,S106_erp
n400,6.110,19,CP2,2,Critical_word_large_family,S106_erp
n400,5.537,20,CZ,2,Critical_word_large_family,S106_erp
n400,3.795,21,C4,2,Critical_word_large_family,S106_erp
n400,-1.163,22,T8,2,Critical_word_large_family,S106_erp
n400,1.920,23,FC6,2,Critical_word_large_family,S106_erp
n400,5.601,24,FC2,2,Critical_word_large_family,S106_erp
n400,5.438,25,F4,2,Critical_word_large_family,S106_erp
n400,2.444,26,F8,2,Critical_word_large_family,S106_erp
n400,5.710,1,FP1,3,nonword_small_complex,S106_erp
n400,5.786,2,Fz,3,nonword_small_complex,S106_erp
n400,7.040,3,F3,3,nonword_small_complex,S106_erp
n400,6.386,4,F7,3,nonword_small_complex,S106_erp
n400,6.564,5,FC5,3,nonword_small_complex,S106_erp
n400,6.487,6,FC1,3,nonword_small_complex,S106_erp
n400,7.334,7,C3,3,nonword_small_complex,S106_erp
n400,4.547,8,T7,3,nonword_small_complex,S106_erp
n400,6.897,9,CP5,3,nonword_small_complex,S106_erp
n400,6.696,10,CP1,3,nonword_small_complex,S106_erp
n400,4.970,11,Pz,3,nonword_small_complex,S106_erp
n400,6.973,12,P3,3,nonword_small_complex,S106_erp
n400,7.361,13,P7,3,nonword_small_complex,S106_erp
n400,0.850,14,O1,3,nonword_small_complex,S106_erp
n400,4.292,15,O2,3,nonword_small_complex,S106_erp
n400,6.890,16,P4,3,nonword_small_complex,S106_erp
n400,6.444,17,P8,3,nonword_small_complex,S106_erp
n400,5.373,18,CP6,3,nonword_small_complex,S106_erp
n400,7.520,19,CP2,3,nonword_small_complex,S106_erp
n400,7.915,20,CZ,3,nonword_small_complex,S106_erp
n400,6.179,21,C4,3,nonword_small_complex,S106_erp
n400,0.640,22,T8,3,nonword_small_complex,S106_erp
n400,2.674,23,FC6,3,nonword_small_complex,S106_erp
n400,6.217,24,FC2,3,nonword_small_complex,S106_erp
n400,4.627,25,F4,3,nonword_small_complex,S106_erp
n400,3.422,26,F8,3,nonword_small_complex,S106_erp
n400,1.664,1,FP1,4,nonword_large_complex,S106_erp
n400,1.954,2,Fz,4,nonword_large_complex,S106_erp
n400,2.557,3,F3,4,nonword_large_complex,S106_erp
n400,3.584,4,F7,4,nonword_large_complex,S106_erp
n400,2.363,5,FC5,4,nonword_large_complex,S106_erp
n400,2.087,6,FC1,4,nonword_large_complex,S106_erp
n400,3.406,7,C3,4,nonword_large_complex,S106_erp
n400,2.865,8,T7,4,nonword_large_complex,S106_erp
n400,4.596,9,CP5,4,nonword_large_complex,S106_erp
n400,3.308,10,CP1,4,nonword_large_complex,S106_erp
n400,3.643,11,Pz,4,nonword_large_complex,S106_erp
n400,5.880,12,P3,4,nonword_large_complex,S106_erp
n400,6.013,13,P7,4,nonword_large_complex,S106_erp
n400,1.104,14,O1,4,nonword_large_complex,S106_erp
n400,5.443,15,O2,4,nonword_large_complex,S106_erp
n400,3.674,16,P4,4,nonword_large_complex,S106_erp
n400,4.257,17,P8,4,nonword_large_complex,S106_erp
n400,1.018,18,CP6,4,nonword_large_complex,S106_erp
n400,3.268,19,CP2,4,nonword_large_complex,S106_erp
n400,2.488,20,CZ,4,nonword_large_complex,S106_erp
n400,1.545,21,C4,4,nonword_large_complex,S106_erp
n400,-3.276,22,T8,4,nonword_large_complex,S106_erp
n400,-0.570,23,FC6,4,nonword_large_complex,S106_erp
n400,1.682,24,FC2,4,nonword_large_complex,S106_erp
n400,1.055,25,F4,4,nonword_large_complex,S106_erp
n400,-1.473,26,F8,4,nonword_large_complex,S106_erp
n400,4.170,1,FP1,5,nonword_small_simple,S106_erp
n400,1.322,2,Fz,5,nonword_small_simple,S106_erp
n400,3.262,3,F3,5,nonword_small_simple,S106_erp
n400,3.738,4,F7,5,nonword_small_simple,S106_erp
n400,3.948,5,FC5,5,nonword_small_simple,S106_erp
n400,2.503,6,FC1,5,nonword_small_simple,S106_erp
n400,3.428,7,C3,5,nonword_small_simple,S106_erp
n400,2.261,8,T7,5,nonword_small_simple,S106_erp
n400,5.027,9,CP5,5,nonword_small_simple,S106_erp
n400,4.628,10,CP1,5,nonword_small_simple,S106_erp
n400,4.417,11,Pz,5,nonword_small_simple,S106_erp
n400,6.082,12,P3,5,nonword_small_simple,S106_erp
n400,6.242,13,P7,5,nonword_small_simple,S106_erp
n400,0.693,14,O1,5,nonword_small_simple,S106_erp
n400,5.336,15,O2,5,nonword_small_simple,S106_erp
n400,4.983,16,P4,5,nonword_small_simple,S106_erp
n400,5.260,17,P8,5,nonword_small_simple,S106_erp
n400,2.338,18,CP6,5,nonword_small_simple,S106_erp
n400,3.758,19,CP2,5,nonword_small_simple,S106_erp
n400,2.787,20,CZ,5,nonword_small_simple,S106_erp
n400,1.795,21,C4,5,nonword_small_simple,S106_erp
n400,-2.100,22,T8,5,nonword_small_simple,S106_erp
n400,0.019,23,FC6,5,nonword_small_simple,S106_erp
n400,2.195,24,FC2,5,nonword_small_simple,S106_erp
n400,1.444,25,F4,5,nonword_small_simple,S106_erp
n400,0.518,26,F8,5,nonword_small_simple,S106_erp
n400,-0.394,1,FP1,6,nonword_large_simple,S106_erp
n400,2.986,2,Fz,6,nonword_large_simple,S106_erp
n400,4.817,3,F3,6,nonword_large_simple,S106_erp
n400,3.379,4,F7,6,nonword_large_simple,S106_erp
n400,1.870,5,FC5,6,nonword_large_simple,S106_erp
n400,2.604,6,FC1,6,nonword_large_simple,S106_erp
n400,1.620,7,C3,6,nonword_large_simple,S106_erp
n400,0.069,8,T7,6,nonword_large_simple,S106_erp
n400,2.184,9,CP5,6,nonword_large_simple,S106_erp
n400,0.971,10,CP1,6,nonword_large_simple,S106_erp
n400,0.348,11,Pz,6,nonword_large_simple,S106_erp
n400,2.605,12,P3,6,nonword_large_simple,S106_erp
n400,3.364,13,P7,6,nonword_large_simple,S106_erp
n400,-1.896,14,O1,6,nonword_large_simple,S106_erp
n400,3.458,15,O2,6,nonword_large_simple,S106_erp
n400,2.847,16,P4,6,nonword_large_simple,S106_erp
n400,4.846,17,P8,6,nonword_large_simple,S106_erp
n400,0.406,18,CP6,6,nonword_large_simple,S106_erp
n400,1.525,19,CP2,6,nonword_large_simple,S106_erp
n400,0.599,20,CZ,6,nonword_large_simple,S106_erp
n400,0.154,21,C4,6,nonword_large_simple,S106_erp
n400,-2.619,22,T8,6,nonword_large_simple,S106_erp
n400,0.271,23,FC6,6,nonword_large_simple,S106_erp
n400,2.781,24,FC2,6,nonword_large_simple,S106_erp
n400,3.133,25,F4,6,nonword_large_simple,S106_erp
n400,1.188,26,F8,6,nonword_large_simple,S106_erp
n400,1.429,1,FP1,1,Critical_word_small_family,S107_erp
n400,1.071,2,Fz,1,Critical_word_small_family,S107_erp
n400,4.401,3,F3,1,Critical_word_small_family,S107_erp
n400,-0.053,4,F7,1,Critical_word_small_family,S107_erp
n400,2.080,5,FC5,1,Critical_word_small_family,S107_erp
n400,0.720,6,FC1,1,Critical_word_small_family,S107_erp
n400,2.469,7,C3,1,Critical_word_small_family,S107_erp
n400,-1.469,8,T7,1,Critical_word_small_family,S107_erp
n400,1.583,9,CP5,1,Critical_word_small_family,S107_erp
n400,1.897,10,CP1,1,Critical_word_small_family,S107_erp
n400,2.839,11,Pz,1,Critical_word_small_family,S107_erp
n400,2.391,12,P3,1,Critical_word_small_family,S107_erp
n400,-1.972,13,P7,1,Critical_word_small_family,S107_erp
n400,-5.246,14,O1,1,Critical_word_small_family,S107_erp
n400,0.047,15,O2,1,Critical_word_small_family,S107_erp
n400,2.383,16,P4,1,Critical_word_small_family,S107_erp
n400,5.000,17,P8,1,Critical_word_small_family,S107_erp
n400,1.721,18,CP6,1,Critical_word_small_family,S107_erp
n400,1.440,19,CP2,1,Critical_word_small_family,S107_erp
n400,-0.396,20,CZ,1,Critical_word_small_family,S107_erp
n400,1.562,21,C4,1,Critical_word_small_family,S107_erp
n400,3.092,22,T8,1,Critical_word_small_family,S107_erp
n400,4.644,23,FC6,1,Critical_word_small_family,S107_erp
n400,-0.680,24,FC2,1,Critical_word_small_family,S107_erp
n400,4.631,25,F4,1,Critical_word_small_family,S107_erp
n400,5.041,26,F8,1,Critical_word_small_family,S107_erp
n400,-0.560,1,FP1,2,Critical_word_large_family,S107_erp
n400,-1.724,2,Fz,2,Critical_word_large_family,S107_erp
n400,1.343,3,F3,2,Critical_word_large_family,S107_erp
n400,-3.007,4,F7,2,Critical_word_large_family,S107_erp
n400,-0.717,5,FC5,2,Critical_word_large_family,S107_erp
n400,0.029,6,FC1,2,Critical_word_large_family,S107_erp
n400,-0.135,7,C3,2,Critical_word_large_family,S107_erp
n400,-3.893,8,T7,2,Critical_word_large_family,S107_erp
n400,-0.021,9,CP5,2,Critical_word_large_family,S107_erp
n400,1.507,10,CP1,2,Critical_word_large_family,S107_erp
n400,4.726,11,Pz,2,Critical_word_large_family,S107_erp
n400,3.051,12,P3,2,Critical_word_large_family,S107_erp
n400,-1.971,13,P7,2,Critical_word_large_family,S107_erp
n400,-4.342,14,O1,2,Critical_word_large_family,S107_erp
n400,0.586,15,O2,2,Critical_word_large_family,S107_erp
n400,2.630,16,P4,2,Critical_word_large_family,S107_erp
n400,4.074,17,P8,2,Critical_word_large_family,S107_erp
n400,0.797,18,CP6,2,Critical_word_large_family,S107_erp
n400,2.390,19,CP2,2,Critical_word_large_family,S107_erp
n400,0.140,20,CZ,2,Critical_word_large_family,S107_erp
n400,-0.052,21,C4,2,Critical_word_large_family,S107_erp
n400,2.666,22,T8,2,Critical_word_large_family,S107_erp
n400,2.814,23,FC6,2,Critical_word_large_family,S107_erp
n400,-1.794,24,FC2,2,Critical_word_large_family,S107_erp
n400,0.052,25,F4,2,Critical_word_large_family,S107_erp
n400,4.310,26,F8,2,Critical_word_large_family,S107_erp
n400,-10.213,1,FP1,3,nonword_small_complex,S107_erp
n400,-7.367,2,Fz,3,nonword_small_complex,S107_erp
n400,-3.081,3,F3,3,nonword_small_complex,S107_erp
n400,-7.870,4,F7,3,nonword_small_complex,S107_erp
n400,-2.788,5,FC5,3,nonword_small_complex,S107_erp
n400,-4.012,6,FC1,3,nonword_small_complex,S107_erp
n400,-1.554,7,C3,3,nonword_small_complex,S107_erp
n400,-3.042,8,T7,3,nonword_small_complex,S107_erp
n400,-0.373,9,CP5,3,nonword_small_complex,S107_erp
n400,-1.363,10,CP1,3,nonword_small_complex,S107_erp
n400,-0.953,11,Pz,3,nonword_small_complex,S107_erp
n400,0.270,12,P3,3,nonword_small_complex,S107_erp
n400,-1.432,13,P7,3,nonword_small_complex,S107_erp
n400,-6.903,14,O1,3,nonword_small_complex,S107_erp
n400,-2.271,15,O2,3,nonword_small_complex,S107_erp
n400,-1.520,16,P4,3,nonword_small_complex,S107_erp
n400,2.022,17,P8,3,nonword_small_complex,S107_erp
n400,-2.593,18,CP6,3,nonword_small_complex,S107_erp
n400,-0.678,19,CP2,3,nonword_small_complex,S107_erp
n400,-3.826,20,CZ,3,nonword_small_complex,S107_erp
n400,-3.597,21,C4,3,nonword_small_complex,S107_erp
n400,0.115,22,T8,3,nonword_small_complex,S107_erp
n400,-1.925,23,FC6,3,nonword_small_complex,S107_erp
n400,-6.766,24,FC2,3,nonword_small_complex,S107_erp
n400,-4.864,25,F4,3,nonword_small_complex,S107_erp
n400,-3.036,26,F8,3,nonword_small_complex,S107_erp
n400,-0.506,1,FP1,4,nonword_large_complex,S107_erp
n400,-2.533,2,Fz,4,nonword_large_complex,S107_erp
n400,0.558,3,F3,4,nonword_large_complex,S107_erp
n400,-3.341,4,F7,4,nonword_large_complex,S107_erp
n400,-0.615,5,FC5,4,nonword_large_complex,S107_erp
n400,-1.603,6,FC1,4,nonword_large_complex,S107_erp
n400,-1.210,7,C3,4,nonword_large_complex,S107_erp
n400,-2.731,8,T7,4,nonword_large_complex,S107_erp
n400,-1.064,9,CP5,4,nonword_large_complex,S107_erp
n400,-1.602,10,CP1,4,nonword_large_complex,S107_erp
